RT_Demand,GW,Date,Hr_End,time
"12,932.73",12.932732,Nov-23,10,11/15/23 10:00
"12,434.11",12.434114,Nov-23,11,11/15/23 11:00
"12,158.83",12.158831,Nov-23,12,11/15/23 12:00
"12,218.03",12.218025,Nov-23,13,11/15/23 13:00
"12,535.24",12.53524,Nov-23,14,11/15/23 14:00
"12,967.51",12.967509,Nov-23,15,11/15/23 15:00
"13,587.19",13.587187,Nov-23,16,11/15/23 16:00
"14,564.07",14.564067,Nov-23,17,11/15/23 17:00
"15,225.93",15.225925,Nov-23,18,11/15/23 18:00
"15,036.65",15.036651,Nov-23,19,11/15/23 19:00
"14,613.93",14.613927,Nov-23,20,11/15/23 20:00
"13,993.37",13.993369,Nov-23,21,11/15/23 21:00
"13,144.44",13.144435,Nov-23,22,11/15/23 22:00
"12,089.19",12.089187,Nov-23,23,11/15/23 23:00
"11,216.59",11.216593,Nov-23,24,11/15/23 0:00
"10,641.61",10.641614,Nov-23,01,11/16/23 1:00
"10,323.44",10.323439,Nov-23,02,11/16/23 2:00
"10,193.72",10.193719,Nov-23,03,11/16/23 3:00
"10,253.73",10.253731,Nov-23,04,11/16/23 4:00
"10,601.93",10.601928,Nov-23,05,11/16/23 5:00
"11,552.16",11.552161,Nov-23,06,11/16/23 6:00
"13,034.13",13.034133,Nov-23,07,11/16/23 7:00
"13,613.90",13.6139,Nov-23,08,11/16/23 8:00
"13,116.21",13.116214,Nov-23,09,11/16/23 9:00
"12,339.70",12.3397,Nov-23,10,11/16/23 10:00
"11,848.78",11.848776,Nov-23,11,11/16/23 11:00
"11,575.53",11.575532,Nov-23,12,11/16/23 12:00
"11,579.36",11.579361,Nov-23,13,11/16/23 13:00
"11,853.58",11.853577,Nov-23,14,11/16/23 14:00
"12,330.55",12.330554,Nov-23,15,11/16/23 15:00
"12,972.00",12.972003,Nov-23,16,11/16/23 16:00
"13,894.38",13.894379,Nov-23,17,11/16/23 17:00
"14,535.82",14.535817,Nov-23,18,11/16/23 18:00
"14,368.22",14.368224,Nov-23,19,11/16/23 19:00
"14,009.73",14.009727,Nov-23,20,11/16/23 20:00
"13,485.37",13.485369,Nov-23,21,11/16/23 21:00
"12,768.12",12.768115,Nov-23,22,11/16/23 22:00
"11,842.44",11.842443,Nov-23,23,11/16/23 23:00
"11,003.14",11.003135,Nov-23,24,11/16/23 0:00
"10,505.96",10.505963,Nov-23,01,11/17/23 1:00
"10,191.91",10.191913,Nov-23,02,11/17/23 2:00
"10,063.85",10.063851,Nov-23,03,11/17/23 3:00
"10,082.47",10.082467,Nov-23,04,11/17/23 4:00
"10,423.27",10.423266,Nov-23,05,11/17/23 5:00
"11,298.72",11.29872,Nov-23,06,11/17/23 6:00
"12,648.07",12.648067,Nov-23,07,11/17/23 7:00
"13,241.48",13.241476,Nov-23,08,11/17/23 8:00
"13,038.34",13.038335,Nov-23,09,11/17/23 9:00
"12,703.97",12.703969,Nov-23,10,11/17/23 10:00
"12,342.13",12.342132,Nov-23,11,11/17/23 11:00
"12,151.81",12.151805,Nov-23,12,11/17/23 12:00
"12,181.24",12.181238,Nov-23,13,11/17/23 13:00
"12,377.83",12.377825,Nov-23,14,11/17/23 14:00
"12,662.04",12.662038,Nov-23,15,11/17/23 15:00
"13,013.15",13.013146,Nov-23,16,11/17/23 16:00
"13,792.58",13.792579,Nov-23,17,11/17/23 17:00
"14,170.81",14.170808,Nov-23,18,11/17/23 18:00
"13,813.78",13.813781,Nov-23,19,11/17/23 19:00
"13,277.19",13.277188,Nov-23,20,11/17/23 20:00
"12,727.39",12.727388,Nov-23,21,11/17/23 21:00
"12,053.62",12.053621,Nov-23,22,11/17/23 22:00
"11,241.99",11.241988,Nov-23,23,11/17/23 23:00
"10,440.27",10.440271,Nov-23,24,11/17/23 0:00
"9,850.82",9.850823,Nov-23,01,11/18/23 1:00
"9,444.55",9.444553,Nov-23,02,11/18/23 2:00
"9,227.73",9.227725,Nov-23,03,11/18/23 3:00
"9,144.24",9.144239,Nov-23,04,11/18/23 4:00
"9,219.43",9.219428,Nov-23,05,11/18/23 5:00
"9,567.44",9.567442,Nov-23,06,11/18/23 6:00
"10,181.17",10.181174,Nov-23,07,11/18/23 7:00
"10,890.28",10.89028,Nov-23,08,11/18/23 8:00
"11,683.97",11.683974,Nov-23,09,11/18/23 9:00
"12,162.74",12.162739,Nov-23,10,11/18/23 10:00
"12,235.58",12.235583,Nov-23,11,11/18/23 11:00
"12,163.38",12.163376,Nov-23,12,11/18/23 12:00
"11,912.73",11.912731,Nov-23,13,11/18/23 13:00
"11,741.13",11.741129,Nov-23,14,11/18/23 14:00
"11,808.08",11.808083,Nov-23,15,11/18/23 15:00
"12,401.29",12.401287,Nov-23,16,11/18/23 16:00
"13,340.33",13.340334,Nov-23,17,11/18/23 17:00
"13,951.16",13.95116,Nov-23,18,11/18/23 18:00
"13,764.70",13.764698,Nov-23,19,11/18/23 19:00
"13,415.45",13.415447,Nov-23,20,11/18/23 20:00
"13,030.64",13.030636,Nov-23,21,11/18/23 21:00
"12,525.08",12.52508,Nov-23,22,11/18/23 22:00
"11,911.49",11.911487,Nov-23,23,11/18/23 23:00
"11,285.40",11.285397,Nov-23,24,11/18/23 0:00
"10,786.48",10.78648,Nov-23,01,11/19/23 1:00
"10,477.42",10.477416,Nov-23,02,11/19/23 2:00
"10,348.97",10.348966,Nov-23,03,11/19/23 3:00
"10,323.09",10.323085,Nov-23,04,11/19/23 4:00
"10,436.23",10.43623,Nov-23,05,11/19/23 5:00
"10,761.59",10.761586,Nov-23,06,11/19/23 6:00
"11,299.24",11.299236,Nov-23,07,11/19/23 7:00
"11,714.88",11.714881,Nov-23,08,11/19/23 8:00
"11,692.94",11.692935,Nov-23,09,11/19/23 9:00
"11,366.63",11.366631,Nov-23,10,11/19/23 10:00
"11,009.53",11.00953,Nov-23,11,11/19/23 11:00
"10,926.36",10.92636,Nov-23,12,11/19/23 12:00
"11,121.55",11.121552,Nov-23,13,11/19/23 13:00
"11,528.95",11.528951,Nov-23,14,11/19/23 14:00
"12,185.16",12.185156,Nov-23,15,11/19/23 15:00
"12,820.66",12.820662,Nov-23,16,11/19/23 16:00
"13,867.35",13.867349,Nov-23,17,11/19/23 17:00
"14,534.33",14.534332,Nov-23,18,11/19/23 18:00
"14,308.79",14.30879,Nov-23,19,11/19/23 19:00
"13,900.71",13.900714,Nov-23,20,11/19/23 20:00
"13,365.16",13.365158,Nov-23,21,11/19/23 21:00
"12,646.14",12.646136,Nov-23,22,11/19/23 22:00
"11,811.11",11.811105,Nov-23,23,11/19/23 23:00
"11,067.25",11.067246,Nov-23,24,11/19/23 0:00
"10,607.75",10.607748,Nov-23,01,11/20/23 1:00
"10,380.93",10.380934,Nov-23,02,11/20/23 2:00
"10,344.48",10.344476,Nov-23,03,11/20/23 3:00
"10,469.11",10.469114,Nov-23,04,11/20/23 4:00
"10,921.39",10.921391,Nov-23,05,11/20/23 5:00
"11,938.89",11.938889,Nov-23,06,11/20/23 6:00
"13,435.47",13.435467,Nov-23,07,11/20/23 7:00
"14,195.62",14.195624,Nov-23,08,11/20/23 8:00
"13,902.64",13.902636,Nov-23,09,11/20/23 9:00
"13,288.96",13.288955,Nov-23,10,11/20/23 10:00
"12,841.88",12.841876,Nov-23,11,11/20/23 11:00
"12,601.40",12.6014,Nov-23,12,11/20/23 12:00
"12,568.59",12.568585,Nov-23,13,11/20/23 13:00
"12,812.85",12.812853,Nov-23,14,11/20/23 14:00
"13,332.08",13.332083,Nov-23,15,11/20/23 15:00
"14,184.84",14.184839,Nov-23,16,11/20/23 16:00
"15,305.57",15.305569,Nov-23,17,11/20/23 17:00
"16,061.33",16.061334,Nov-23,18,11/20/23 18:00
"15,959.62",15.959624,Nov-23,19,11/20/23 19:00
"15,668.34",15.668335,Nov-23,20,11/20/23 20:00
"15,131.06",15.131062,Nov-23,21,11/20/23 21:00
"14,308.16",14.308163,Nov-23,22,11/20/23 22:00
"13,300.96",13.300962,Nov-23,23,11/20/23 23:00
"12,440.55",12.440548,Nov-23,24,11/20/23 0:00
"11,871.84",11.871839,Nov-23,01,11/21/23 1:00
"11,575.22",11.575224,Nov-23,02,11/21/23 2:00
"11,475.11",11.475113,Nov-23,03,11/21/23 3:00
"11,526.25",11.526251,Nov-23,04,11/21/23 4:00
"11,933.02",11.93302,Nov-23,05,11/21/23 5:00
"12,934.52",12.934515,Nov-23,06,11/21/23 6:00
"14,433.31",14.433306,Nov-23,07,11/21/23 7:00
"15,058.63",15.058625,Nov-23,08,11/21/23 8:00
"14,513.08",14.513082,Nov-23,09,11/21/23 9:00
"13,879.87",13.87987,Nov-23,10,11/21/23 10:00
"13,513.67",13.513672,Nov-23,11,11/21/23 11:00
"13,669.57",13.66957,Nov-23,12,11/21/23 12:00
"13,952.61",13.952607,Nov-23,13,11/21/23 13:00
"14,350.16",14.350164,Nov-23,14,11/21/23 14:00
"14,580.49",14.580486,Nov-23,15,11/21/23 15:00
"14,900.18",14.900177,Nov-23,16,11/21/23 16:00
"15,631.32",15.631322,Nov-23,17,11/21/23 17:00
"15,989.26",15.989258,Nov-23,18,11/21/23 18:00
"15,745.95",15.745951,Nov-23,19,11/21/23 19:00
"15,328.05",15.328053,Nov-23,20,11/21/23 20:00
"14,719.37",14.719369,Nov-23,21,11/21/23 21:00
"13,895.82",13.895817,Nov-23,22,11/21/23 22:00
"12,887.15",12.887149,Nov-23,23,11/21/23 23:00
"11,942.69",11.942693,Nov-23,24,11/21/23 0:00
"11,314.47",11.314469,Nov-23,01,11/22/23 1:00
"10,941.10",10.9411,Nov-23,02,11/22/23 2:00
"10,716.66",10.716655,Nov-23,03,11/22/23 3:00
"10,669.14",10.66914,Nov-23,04,11/22/23 4:00
"10,895.60",10.895603,Nov-23,05,11/22/23 5:00
"11,632.24",11.632236,Nov-23,06,11/22/23 6:00
"12,784.89",12.784889,Nov-23,07,11/22/23 7:00
"13,764.82",13.764822,Nov-23,08,11/22/23 8:00
"14,324.61",14.324614,Nov-23,09,11/22/23 9:00
"14,583.86",14.583863,Nov-23,10,11/22/23 10:00
"14,675.61",14.67561,Nov-23,11,11/22/23 11:00
"14,635.50",14.635502,Nov-23,12,11/22/23 12:00
"14,471.86",14.471863,Nov-23,13,11/22/23 13:00
"14,366.37",14.366367,Nov-23,14,11/22/23 14:00
"14,259.71",14.259706,Nov-23,15,11/22/23 15:00
"14,318.47",14.318466,Nov-23,16,11/22/23 16:00
"14,865.11",14.865112,Nov-23,17,11/22/23 17:00
"15,163.78",15.163778,Nov-23,18,11/22/23 18:00
"14,794.09",14.794093,Nov-23,19,11/22/23 19:00
"14,309.52",14.309515,Nov-23,20,11/22/23 20:00
"13,745.73",13.745732,Nov-23,21,11/22/23 21:00
"13,010.15",13.010149,Nov-23,22,11/22/23 22:00
"12,142.70",12.142698,Nov-23,23,11/22/23 23:00
"11,249.47",11.249465,Nov-23,24,11/22/23 0:00
"10,610.22",10.610218,Nov-23,01,11/23/23 1:00
"10,187.81",10.187813,Nov-23,02,11/23/23 2:00
"9,969.06",9.969062,Nov-23,03,11/23/23 3:00
"9,886.41",9.886407,Nov-23,04,11/23/23 4:00
"10,013.14",10.013136,Nov-23,05,11/23/23 5:00
"10,394.41",10.394409,Nov-23,06,11/23/23 6:00
"11,023.71",11.023709,Nov-23,07,11/23/23 7:00
"11,699.74",11.699743,Nov-23,08,11/23/23 8:00
"12,064.09",12.064089,Nov-23,09,11/23/23 9:00
"12,177.01",12.177013,Nov-23,10,11/23/23 10:00
"12,156.09",12.156085,Nov-23,11,11/23/23 11:00
"12,097.61",12.097612,Nov-23,12,11/23/23 12:00
"11,894.62",11.894623,Nov-23,13,11/23/23 13:00
"11,625.20",11.625196,Nov-23,14,11/23/23 14:00
"11,648.17",11.648166,Nov-23,15,11/23/23 15:00
"11,872.74",11.87274,Nov-23,16,11/23/23 16:00
"12,240.32",12.24032,Nov-23,17,11/23/23 17:00
"12,359.63",12.359632,Nov-23,18,11/23/23 18:00
"12,195.75",12.195746,Nov-23,19,11/23/23 19:00
"12,071.22",12.071219,Nov-23,20,11/23/23 20:00
"11,924.56",11.924558,Nov-23,21,11/23/23 21:00
"11,615.85",11.615848,Nov-23,22,11/23/23 22:00
"11,089.61",11.08961,Nov-23,23,11/23/23 23:00
"10,471.06",10.471056,Nov-23,24,11/23/23 0:00
"10,014.49",10.01449,Nov-23,01,11/24/23 1:00
"9,733.06",9.733062,Nov-23,02,11/24/23 2:00
"9,622.76",9.622763,Nov-23,03,11/24/23 3:00
"9,652.35",9.652347,Nov-23,04,11/24/23 4:00
"9,902.84",9.902842,Nov-23,05,11/24/23 5:00
"10,458.84",10.458844,Nov-23,06,11/24/23 6:00
"11,200.23",11.200231,Nov-23,07,11/24/23 7:00
"11,653.48",11.653481,Nov-23,08,11/24/23 8:00
"11,674.81",11.674812,Nov-23,09,11/24/23 9:00
"11,417.88",11.417877,Nov-23,10,11/24/23 10:00
"11,136.14",11.136138,Nov-23,11,11/24/23 11:00
"11,051.15",11.051153,Nov-23,12,11/24/23 12:00
"11,057.50",11.057503,Nov-23,13,11/24/23 13:00
"11,385.82",11.385815,Nov-23,14,11/24/23 14:00
"11,973.49",11.973488,Nov-23,15,11/24/23 15:00
"12,804.31",12.804309,Nov-23,16,11/24/23 16:00
"13,821.77",13.82177,Nov-23,17,11/24/23 17:00
"14,457.73",14.457726,Nov-23,18,11/24/23 18:00
"14,353.43",14.353428,Nov-23,19,11/24/23 19:00
"14,119.51",14.119512,Nov-23,20,11/24/23 20:00
"13,834.72",13.834721,Nov-23,21,11/24/23 21:00
"13,374.06",13.374064,Nov-23,22,11/24/23 22:00
"12,689.61",12.689608,Nov-23,23,11/24/23 23:00
"12,044.55",12.044552,Nov-23,24,11/24/23 0:00
"11,518.29",11.518291,Nov-23,01,11/25/23 1:00
"11,224.66",11.224662,Nov-23,02,11/25/23 2:00
"11,097.90",11.0979,Nov-23,03,11/25/23 3:00
"11,117.10",11.117099,Nov-23,04,11/25/23 4:00
"11,290.37",11.290373,Nov-23,05,11/25/23 5:00
"11,667.96",11.667958,Nov-23,06,11/25/23 6:00
"12,347.16",12.34716,Nov-23,07,11/25/23 7:00
"12,851.61",12.851607,Nov-23,08,11/25/23 8:00
"12,802.66",12.802663,Nov-23,09,11/25/23 9:00
"12,411.70",12.4117,Nov-23,10,11/25/23 10:00
"12,117.63",12.11763,Nov-23,11,11/25/23 11:00
"12,001.99",12.001994,Nov-23,12,11/25/23 12:00
"12,086.42",12.086419,Nov-23,13,11/25/23 13:00
"12,292.95",12.29295,Nov-23,14,11/25/23 14:00
"12,792.13",12.792126,Nov-23,15,11/25/23 15:00
"13,511.60",13.511596,Nov-23,16,11/25/23 16:00
"14,592.47",14.592465,Nov-23,17,11/25/23 17:00
"15,217.18",15.217179,Nov-23,18,11/25/23 18:00
"15,069.84",15.069842,Nov-23,19,11/25/23 19:00
"14,758.76",14.758764,Nov-23,20,11/25/23 20:00
"14,385.23",14.385231,Nov-23,21,11/25/23 21:00
"13,868.37",13.868373,Nov-23,22,11/25/23 22:00
"13,135.21",13.135205,Nov-23,23,11/25/23 23:00
"12,403.70",12.403704,Nov-23,24,11/25/23 0:00
"11,869.28",11.869282,Nov-23,01,11/26/23 1:00
"11,526.71",11.526713,Nov-23,02,11/26/23 2:00
"11,338.39",11.338391,Nov-23,03,11/26/23 3:00
"11,277.91",11.277911,Nov-23,04,11/26/23 4:00
"11,376.35",11.376351,Nov-23,05,11/26/23 5:00
"11,657.12",11.657123,Nov-23,06,11/26/23 6:00
"12,158.22",12.158221,Nov-23,07,11/26/23 7:00
"12,598.38",12.598382,Nov-23,08,11/26/23 8:00
"12,681.34",12.681338,Nov-23,09,11/26/23 9:00
"12,491.44",12.491435,Nov-23,10,11/26/23 10:00
"12,355.18",12.355184,Nov-23,11,11/26/23 11:00
"12,352.11",12.352105,Nov-23,12,11/26/23 12:00
"12,592.02",12.592021,Nov-23,13,11/26/23 13:00
"12,971.75",12.971746,Nov-23,14,11/26/23 14:00
"13,362.32",13.362322,Nov-23,15,11/26/23 15:00
"13,822.60",13.822599,Nov-23,16,11/26/23 16:00
"14,791.96",14.791964,Nov-23,17,11/26/23 17:00
"15,235.67",15.235673,Nov-23,18,11/26/23 18:00
"14,963.25",14.963247,Nov-23,19,11/26/23 19:00
"14,449.95",14.449951,Nov-23,20,11/26/23 20:00
"13,847.18",13.847178,Nov-23,21,11/26/23 21:00
"12,940.32",12.94032,Nov-23,22,11/26/23 22:00
"11,907.42",11.907417,Nov-23,23,11/26/23 23:00
"11,051.80",11.051801,Nov-23,24,11/26/23 0:00
"10,426.88",10.426881,Nov-23,01,11/27/23 1:00
"10,056.12",10.056121,Nov-23,02,11/27/23 2:00
"9,867.71",9.867709,Nov-23,03,11/27/23 3:00
"9,838.85",9.838849,Nov-23,04,11/27/23 4:00
"10,138.26",10.138261,Nov-23,05,11/27/23 5:00
"11,041.50",11.041503,Nov-23,06,11/27/23 6:00
"12,473.22",12.473223,Nov-23,07,11/27/23 7:00
"13,281.39",13.281393,Nov-23,08,11/27/23 8:00
"13,200.50",13.200501,Nov-23,09,11/27/23 9:00
"12,740.44",12.74044,Nov-23,10,11/27/23 10:00
"12,434.69",12.434688,Nov-23,11,11/27/23 11:00
"12,457.27",12.457273,Nov-23,12,11/27/23 12:00
"12,710.06",12.71006,Nov-23,13,11/27/23 13:00
"13,027.94",13.027936,Nov-23,14,11/27/23 14:00
"13,333.48",13.333481,Nov-23,15,11/27/23 15:00
"13,845.85",13.845849,Nov-23,16,11/27/23 16:00
"14,842.60",14.842603,Nov-23,17,11/27/23 17:00
"15,574.04",15.574041,Nov-23,18,11/27/23 18:00
"15,417.77",15.417773,Nov-23,19,11/27/23 19:00
"14,987.66",14.98766,Nov-23,20,11/27/23 20:00
"14,404.47",14.404471,Nov-23,21,11/27/23 21:00
"13,554.41",13.554412,Nov-23,22,11/27/23 22:00
"12,504.34",12.504335,Nov-23,23,11/27/23 23:00
"11,621.49",11.621486,Nov-23,24,11/27/23 0:00
"11,085.00",11.084996,Nov-23,01,11/28/23 1:00
"10,803.49",10.803487,Nov-23,02,11/28/23 2:00
"10,684.61",10.684608,Nov-23,03,11/28/23 3:00
"10,754.83",10.754832,Nov-23,04,11/28/23 4:00
"11,121.81",11.121807,Nov-23,05,11/28/23 5:00
"12,095.43",12.095434,Nov-23,06,11/28/23 6:00
"13,609.42",13.609417,Nov-23,07,11/28/23 7:00
"14,471.08",14.471077,Nov-23,08,11/28/23 8:00
"14,345.77",14.345774,Nov-23,09,11/28/23 9:00
"13,766.35",13.766354,Nov-23,10,11/28/23 10:00
"13,369.59",13.369593,Nov-23,11,11/28/23 11:00
"13,427.67",13.427672,Nov-23,12,11/28/23 12:00
"13,718.45",13.718452,Nov-23,13,11/28/23 13:00
"14,005.16",14.005159,Nov-23,14,11/28/23 14:00
"14,322.56",14.322559,Nov-23,15,11/28/23 15:00
"14,929.62",14.929616,Nov-23,16,11/28/23 16:00
"16,034.15",16.03415,Nov-23,17,11/28/23 17:00
"16,759.80",16.759795,Nov-23,18,11/28/23 18:00
"16,639.23",16.639231,Nov-23,19,11/28/23 19:00
"16,316.65",16.316648,Nov-23,20,11/28/23 20:00
"15,783.80",15.783795,Nov-23,21,11/28/23 21:00
"14,886.12",14.886121,Nov-23,22,11/28/23 22:00
"13,777.70",13.777704,Nov-23,23,11/28/23 23:00
"12,860.47",12.860467,Nov-23,24,11/28/23 0:00
"12,253.89",12.253893,Nov-23,01,11/29/23 1:00
"11,963.36",11.963355,Nov-23,02,11/29/23 2:00
"11,804.47",11.804472,Nov-23,03,11/29/23 3:00
"11,835.99",11.835986,Nov-23,04,11/29/23 4:00
"12,216.75",12.216747,Nov-23,05,11/29/23 5:00
"13,192.41",13.192407,Nov-23,06,11/29/23 6:00
"14,698.47",14.698472,Nov-23,07,11/29/23 7:00
"15,458.47",15.458466,Nov-23,08,11/29/23 8:00
"15,126.67",15.12667,Nov-23,09,11/29/23 9:00
"14,501.25",14.501245,Nov-23,10,11/29/23 10:00
"14,271.76",14.271762,Nov-23,11,11/29/23 11:00
"14,048.28",14.048277,Nov-23,12,11/29/23 12:00
"13,956.27",13.956273,Nov-23,13,11/29/23 13:00
"14,172.37",14.17237,Nov-23,14,11/29/23 14:00
"14,584.21",14.584211,Nov-23,15,11/29/23 15:00
"15,288.66",15.288655,Nov-23,16,11/29/23 16:00
"16,348.77",16.348769,Nov-23,17,11/29/23 17:00
"16,943.10",16.9431,Nov-23,18,11/29/23 18:00
"16,848.73",16.848726,Nov-23,19,11/29/23 19:00
"16,541.17",16.541167,Nov-23,20,11/29/23 20:00
"16,023.80",16.023801,Nov-23,21,11/29/23 21:00
"15,125.25",15.125246,Nov-23,22,11/29/23 22:00
"14,001.56",14.001561,Nov-23,23,11/29/23 23:00
"13,020.19",13.020189,Nov-23,24,11/29/23 0:00
"12,387.05",12.387049,Nov-23,01,11/30/23 1:00
"12,015.78",12.015782,Nov-23,02,11/30/23 2:00
"11,828.30",11.8283,Nov-23,03,11/30/23 3:00
"11,845.57",11.845566,Nov-23,04,11/30/23 4:00
"12,157.77",12.157771,Nov-23,05,11/30/23 5:00
"13,098.75",13.098746,Nov-23,06,11/30/23 6:00
"14,618.47",14.618466,Nov-23,07,11/30/23 7:00
"15,348.11",15.348108,Nov-23,08,11/30/23 8:00
"14,993.73",14.993733,Nov-23,09,11/30/23 9:00
"14,199.49",14.199491,Nov-23,10,11/30/23 10:00
"13,487.20",13.487201,Nov-23,11,11/30/23 11:00
"13,000.25",13.000253,Nov-23,12,11/30/23 12:00
"12,828.85",12.828854,Nov-23,13,11/30/23 13:00
"13,070.96",13.070956,Nov-23,14,11/30/23 14:00
"13,513.79",13.513785,Nov-23,15,11/30/23 15:00
"14,260.51",14.260509,Nov-23,16,11/30/23 16:00
"15,378.11",15.37811,Nov-23,17,11/30/23 17:00
"16,046.85",16.04685,Nov-23,18,11/30/23 18:00
"15,878.36",15.878358,Nov-23,19,11/30/23 19:00
"15,484.94",15.484936,Nov-23,20,11/30/23 20:00
"14,905.01",14.905014,Nov-23,21,11/30/23 21:00
"14,015.14",14.015142,Nov-23,22,11/30/23 22:00
"12,923.94",12.92394,Nov-23,23,11/30/23 23:00
"11,928.79",11.928785,Nov-23,24,11/30/23 0:00
"11,257.84",11.257836,Dec-23,01,12/1/23 1:00
"10,869.29",10.869289,Dec-23,02,12/1/23 2:00
"10,714.54",10.71454,Dec-23,03,12/1/23 3:00
"10,693.39",10.693391,Dec-23,04,12/1/23 4:00
"11,003.60",11.003602,Dec-23,05,12/1/23 5:00
"11,892.28",11.89228,Dec-23,06,12/1/23 6:00
"13,325.48",13.325477,Dec-23,07,12/1/23 7:00
"14,040.41",14.04041,Dec-23,08,12/1/23 8:00
"13,779.90",13.7799,Dec-23,09,12/1/23 9:00
"13,294.39",13.294391,Dec-23,10,12/1/23 10:00
"13,117.86",13.11786,Dec-23,11,12/1/23 11:00
"13,237.10",13.237102,Dec-23,12,12/1/23 12:00
"13,450.49",13.450493,Dec-23,13,12/1/23 13:00
"13,752.78",13.752775,Dec-23,14,12/1/23 14:00
"13,903.39",13.903394,Dec-23,15,12/1/23 15:00
"14,220.68",14.220684,Dec-23,16,12/1/23 16:00
"14,909.29",14.909288,Dec-23,17,12/1/23 17:00
"15,132.82",15.132816,Dec-23,18,12/1/23 18:00
"14,801.95",14.80195,Dec-23,19,12/1/23 19:00
"14,325.32",14.325318,Dec-23,20,12/1/23 20:00
"13,726.61",13.726612,Dec-23,21,12/1/23 21:00
"12,989.13",12.989132,Dec-23,22,12/1/23 22:00
"12,337.89",12.337885,Dec-23,23,12/1/23 23:00
"11,312.11",11.312113,Dec-23,24,12/1/23 0:00
"10,631.32",10.631317,Dec-23,01,12/2/23 1:00
"10,183.27",10.183273,Dec-23,02,12/2/23 2:00
"9,947.40",9.947396,Dec-23,03,12/2/23 3:00
"9,840.81",9.840811,Dec-23,04,12/2/23 4:00
"9,932.31",9.932311,Dec-23,05,12/2/23 5:00
"10,282.77",10.282765,Dec-23,06,12/2/23 6:00
"10,902.43",10.902427,Dec-23,07,12/2/23 7:00
"11,575.07",11.575072,Dec-23,08,12/2/23 8:00
"12,279.93",12.279925,Dec-23,09,12/2/23 9:00
"12,772.51",12.772511,Dec-23,10,12/2/23 10:00
"13,055.41",13.055411,Dec-23,11,12/2/23 11:00
"13,072.46",13.072455,Dec-23,12,12/2/23 12:00
"12,849.03",12.849031,Dec-23,13,12/2/23 13:00
"12,626.10",12.6261,Dec-23,14,12/2/23 14:00
"12,635.66",12.635657,Dec-23,15,12/2/23 15:00
"12,948.44",12.948441,Dec-23,16,12/2/23 16:00
"13,769.97",13.769969,Dec-23,17,12/2/23 17:00
"14,217.27",14.217266,Dec-23,18,12/2/23 18:00
"13,975.79",13.975789,Dec-23,19,12/2/23 19:00
"13,604.29",13.604285,Dec-23,20,12/2/23 20:00
"13,180.22",13.180222,Dec-23,21,12/2/23 21:00
"12,589.56",12.589561,Dec-23,22,12/2/23 22:00
"11,844.39",11.844387,Dec-23,23,12/2/23 23:00
"11,073.29",11.073294,Dec-23,24,12/2/23 0:00
"10,478.75",10.47875,Dec-23,01,12/3/23 1:00
"10,103.70",10.103703,Dec-23,02,12/3/23 2:00
"9,878.78",9.878775,Dec-23,03,12/3/23 3:00
"9,798.52",9.798518,Dec-23,04,12/3/23 4:00
"9,838.16",9.838156,Dec-23,05,12/3/23 5:00
"10,112.78",10.11278,Dec-23,06,12/3/23 6:00
"10,625.92",10.625921,Dec-23,07,12/3/23 7:00
"11,308.72",11.30872,Dec-23,08,12/3/23 8:00
"12,171.02",12.171023,Dec-23,09,12/3/23 9:00
"12,950.35",12.95035,Dec-23,10,12/3/23 10:00
"13,472.63",13.472626,Dec-23,11,12/3/23 11:00
"13,811.17",13.811165,Dec-23,12,12/3/23 12:00
"14,022.35",14.022353,Dec-23,13,12/3/23 13:00
"14,085.99",14.085994,Dec-23,14,12/3/23 14:00
"14,153.70",14.1537,Dec-23,15,12/3/23 15:00
"14,342.46",14.342461,Dec-23,16,12/3/23 16:00
"15,029.25",15.029247,Dec-23,17,12/3/23 17:00
"15,404.92",15.40492,Dec-23,18,12/3/23 18:00
"15,084.26",15.084263,Dec-23,19,12/3/23 19:00
"14,590.16",14.590155,Dec-23,20,12/3/23 20:00
"13,975.42",13.975417,Dec-23,21,12/3/23 21:00
"13,121.07",13.121071,Dec-23,22,12/3/23 22:00
"12,068.93",12.068934,Dec-23,23,12/3/23 23:00
"11,211.24",11.211237,Dec-23,24,12/3/23 0:00
"10,631.40",10.631399,Dec-23,01,12/4/23 1:00
"10,272.09",10.272087,Dec-23,02,12/4/23 2:00
"10,160.78",10.160783,Dec-23,03,12/4/23 3:00
"10,173.84",10.173836,Dec-23,04,12/4/23 4:00
"10,522.78",10.522775,Dec-23,05,12/4/23 5:00
"11,462.93",11.46293,Dec-23,06,12/4/23 6:00
"12,927.69",12.927689,Dec-23,07,12/4/23 7:00
"13,869.63",13.869627,Dec-23,08,12/4/23 8:00
"13,952.33",13.952333,Dec-23,09,12/4/23 9:00
"13,745.25",13.745251,Dec-23,10,12/4/23 10:00
"13,409.66",13.409663,Dec-23,11,12/4/23 11:00
"13,212.20",13.212201,Dec-23,12,12/4/23 12:00
"13,432.63",13.432626,Dec-23,13,12/4/23 13:00
"13,738.20",13.738204,Dec-23,14,12/4/23 14:00
"13,941.72",13.941718,Dec-23,15,12/4/23 15:00
"14,317.92",14.317916,Dec-23,16,12/4/23 16:00
"15,241.00",15.240999,Dec-23,17,12/4/23 17:00
"15,882.60",15.8826,Dec-23,18,12/4/23 18:00
